link,title,description
https://www.bbc.com/travel,"BBC Travel | Food & drink, History, Destinations, Road trips","BBC Travel brings you the latest travel news and coverage from around the world, including culture, identity, food & drink, sustainability, adventure, experiences, destinations and more"
https://www.bbc.com/future-planet,"BBC Earth | Environment, Climate Change, AI, Food, Health, Social, & Technology","As we face the world’s greatest environmental challenges, BBC Earth brings you solutions in psychology, food, climate change, health, social trends, and technology that can make the world a more sustainable place."
https://www.bbc.com/video,BBC Video - World class video news and storytelling from around the world.,Watch some of the award winning video journalism and features from the BBC
https://www.bbc.com/live,BBC Live & Breaking World and U.S. News,Live journalism from around the world
https://www.bbc.co.uk/sounds?src_origin=BBCS_BBC,BBC Sounds - Music. Radio. Podcasts,"Listen without limits, with BBC Sounds. Catch the latest music tracks, discover binge-worthy podcasts, or listen to radio shows - all whenever you want."
https://www.bbc.com/weather,BBC Weather - Home,"Latest weather conditions and forecasts for the UK and the world. Includes up to 14-days of hourly forecast information, warnings, maps, and the latest editorial analysis and videos from the BBC Weather Centre."
https://shop.bbc.com/,,
https://www.bbc.co.uk/usingthebbc/terms,A few rules for us and you - Using the BBC,We want everyone to enjoy the BBC. But there are a few rules to stick to.
https://www.bbc.co.uk/aboutthebbc,Learn more about what we do,Everything you need to know about the workings of the BBC
https://www.bbc.com/usingthebbc/privacy/,Keeping your info safe and sound,We take your privacy very seriously. And so should you.
https://www.bbc.com/usingthebbc/cookies/,Take control of your cookies,Cookies help us remember you and show you more things we think you’ll like. 
https://www.bbc.co.uk/accessibility/,Accessibility - BBC,
https://www.bbc.co.uk/contact,Contact Home | Contact the BBC,
https://www.bbc.com/advertisingcontact,"BBC Advertising Sales Contact - Breaking News, World News, U.S. News, Sports, Business, Innovation, Climate, Culture, Travel, Video & Audio","Visit BBC for trusted reporting on the latest world and U.S. news, sports, business, climate, innovation, culture and much more."
https://www.bbc.com/usingthebbc/cookies/how-can-i-change-my-bbc-cookie-settings/,How can I change my BBC cookie settings?,
https://www.bbc.com/contact-bbc-com-help,BBC,
https://www.bbc.co.uk/editorialguidelines/guidance/feeds-and-links,Guidance: Links and feeds - Editorial Guidelines,
